"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"1","1","Tainted Wood","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","305","False","False",""
"1","1","Tainted Wood","pip","Near Mint","English","","","2025-11-20 18:41:41.253000","301","False","False",""
"1","1","Tainted Wood","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","383","False","False",""
"4","4","Take Inventory","emn","Near Mint","English","","","2026-02-22 11:25:42.640000","76","False","False","0.27"
"1","1","Take the Fall","otj","Near Mint","English","","","2025-08-17 02:28:09.560000","73","False","False",""
"1","1","Take Up the Shield","dmu","Near Mint","English","","","2025-08-17 02:31:15.967000","35","False","False",""
"1","1","Takenuma, Abandoned Mire","neo","Near Mint","English","","","2025-08-21 00:14:59.400000","278","False","False","10.60"
"1","1","Talisman of Conviction","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","243","False","False",""
"1","1","Talisman of Conviction","pip","Near Mint","English","","","2025-11-20 16:35:33.850000","243","False","False",""
"1","1","Talisman of Conviction","tdc","Near Mint","English","","","2025-12-25 23:21:42.543000","329","False","False",""
"1","1","Talisman of Creativity","pip","Near Mint","English","","","2025-08-30 16:37:31.430000","244","False","False",""
"1","1","Talisman of Curiosity","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","245","False","False",""
"1","1","Talisman of Curiosity","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","241","False","False",""
"1","1","Talisman of Dominance","scd","Near Mint","English","","","2025-12-26 23:10:15.737000","280","False","False",""
"1","1","Talisman of Dominance","pip","Near Mint","English","","","2025-12-26 23:10:15.737000","246","False","False",""
"1","1","Talisman of Dominance","mkc","Near Mint","English","","","2025-12-26 23:34:56.627000","242","False","False",""
"1","1","Talisman of Hierarchy","pip","Near Mint","English","","","2025-08-21 00:15:24.120000","247","False","False",""
"1","1","Talisman of Hierarchy","tdc","Near Mint","English","","","2025-12-25 23:21:42.543000","331","False","False",""
"1","1","Talisman of Impulse","scd","Near Mint","English","","","2025-12-20 13:07:48.570000","281","False","False",""
"1","1","Talisman of Impulse","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","311","False","False",""
"1","1","Talisman of Indulgence","scd","Near Mint","English","","","2025-11-20 20:43:12.887000","282","False","False",""
"1","1","Talisman of Indulgence","pip","Near Mint","English","","","2025-03-06 03:32:31.347000","248","False","False",""
"1","1","Talisman of Indulgence","m3c","Near Mint","English","","","2025-12-26 23:34:56.627000","312","False","False",""
"1","1","Talisman of Progress","scd","Near Mint","English","","","2025-12-20 13:06:05.637000","283","False","False",""
"1","1","Talisman of Progress","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","243","False","False",""
"1","1","Talisman of Progress","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","249","False","False",""
"1","1","Talisman of Resilience","dsc","Near Mint","English","","","2025-12-22 04:29:44.847000","255","False","False",""
"1","1","Talisman of Resilience","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","314","False","False",""
"1","1","Talisman of Resilience","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","250","False","False",""
"1","1","Talisman of Unity","scd","Near Mint","English","","","2025-12-20 13:07:48.570000","284","False","False",""
"1","1","Talisman of Unity","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","244","False","False",""
"1","1","Talon Gates of Madara","m3c","Near Mint","English","","","2025-03-14 15:36:31.550000","134","False","False",""
"1","1","Talrand, Sky Summoner","otc","Near Mint","English","","","2025-12-25 22:44:07.370000","116","False","False",""
"1","1","Tamiyo, Inquisitive Student // Tamiyo, Inquisitive Student","amh3","Near Mint","English","","","2026-01-13 02:53:38.423000","17","False","False",""
"1","1","Tamiyo's Immobilizer","one","Near Mint","English","","","2025-02-11 08:26:56.370000","69","False","False",""
"1","1","Tamiyo's Immobilizer","one","Near Mint","English","","","2024-11-10 06:23:37.880000","69","False","False",""
"1","1","Tanazir Quandrix","soc","Near Mint","English","","","2026-05-08 11:49:04.560000","332","False","False",""
"1","1","Tangled Islet","soc","Near Mint","English","","","2026-05-08 11:05:49.123000","411","False","False",""
"1","1","Tangled Islet","dsc","Near Mint","English","","","2025-12-22 04:39:45.183000","306","False","False",""
"1","1","Tangled Islet","dmu","Near Mint","English","","","2025-02-13 12:13:53.733000","258","False","False","0.19"
"1","1","Tanglepool Bridge","mh2","Near Mint","English","","","2025-08-17 01:26:46.997000","257","False","False",""
"1","1","Tangletrove Kelp","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","24","False","False",""
"1","1","Tannuk, Memorial Ensign","eoe","Near Mint","English","","","2025-08-15 23:44:34.140000","233","False","False",""
"1","1","Tanufel Rimespeaker","ecl","Near Mint","English","","","2026-02-06 02:01:02.213000","77","False","False",""
"1","1","Tapestry Warden","eoe","Near Mint","English","","","2025-08-19 18:44:47.930000","209","False","False","0.13"
"1","1","Tarmogoyf","tm3c","Near Mint","English","","","2026-02-25 02:49:42.290000","22","False","False",""
"1","1","Tarmogoyf","tm3c","Near Mint","English","","","2026-02-14 12:16:29.313000","22","False","False",""
"1","1","Tarmogoyf","tm3c","Near Mint","English","","","2026-02-16 05:48:02.273000","22","False","False",""
"1","1","Tarmogoyf Nest","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","120","False","False",""
"1","1","Tarrian's Soulcleaver","plci","Near Mint","English","foil","","2025-08-30 16:38:19.687000","264p","False","False","2.34"
"1","1","Tataru Taru","fic","Near Mint","English","","","2026-02-24 15:27:20.450000","138","False","False","12.94"
"1","1","Tato Farmer","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","86","False","False",""
"1","1","Tatyova, Benthic Druid","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","235","False","False",""
"1","1","Tatyova, Benthic Druid","m3c","Near Mint","English","","","2025-12-21 22:14:39.673000","273","False","False",""
"1","1","Tawnos, Solemn Survivor","brc","Near Mint","English","foil","","2025-12-25 23:47:11.300000","3","False","False",""
"1","1","Taxi Driver","spm","Near Mint","English","foil","","2026-02-06 01:41:48.397000","97","False","False",""
"1","1","Taxi Driver","spm","Near Mint","English","","","2026-02-05 20:53:10.997000","97","False","False",""
"1","1","Tayam, Luminous Enigma","c20","Near Mint","English","","","2025-07-24 15:24:35.073000","16","False","False",""
"1","1","Tectonic Giant","scd","Near Mint","English","","","2025-12-20 13:07:48.570000","161","False","False",""
"1","1","Teferi, Time Raveler","war","Near Mint","English","foil","","2025-07-24 15:24:35.073000","221","False","False","11.84"
"1","1","Teferi, Who Slows the Sunset","mid","Near Mint","English","","","2025-07-24 15:24:35.073000","245","False","False",""
"1","1","Teferi's Ageless Insight","mkc","Near Mint","English","","","2025-12-26 23:10:15.737000","119","False","False",""
"1","1","Telling Time","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","75","False","False",""
"1","1","Temperamental Oozewagg","mh3","Near Mint","English","","","2025-02-08 22:46:27.957000","172","False","False",""
"1","1","Temperamental Oozewagg","mh3","Near Mint","English","","","2025-02-11 08:26:56.370000","172","False","False",""
"1","1","Tempered Steel","brc","Near Mint","English","","","2025-12-26 23:10:15.737000","76","False","False",""
"2","2","Tempest Harvester","mh3","Near Mint","English","","","2025-02-08 22:55:21.970000","73","False","False",""
"1","1","Tempest Harvester","mh3","Near Mint","English","","","2025-02-11 08:26:56.370000","73","False","False",""
"1","1","Tempest Hawk","tdm","Near Mint","English","","","2025-07-24 16:06:57.587000","31","False","False",""
"1","1","Tempestra, Dame of Games","tmc","Near Mint","English","","","2026-03-08 21:53:27.680000","27","False","False",""
"1","1","Temple of Abandon","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","297","False","False",""
"1","1","Temple of Abandon","scd","Near Mint","English","","","2025-11-20 20:56:07.453000","323","False","False",""
"1","1","Temple of Abandon","pip","Near Mint","English","","","2025-11-20 14:46:27.920000","302","False","False",""
"1","1","Temple of Abandon","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","385","False","False",""
"1","1","Temple of Deceit","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","307","False","False",""
"1","1","Temple of Deceit","brc","Near Mint","English","","","2025-12-26 01:32:23.650000","205","False","False",""
"1","1","Temple of Deceit","scd","Near Mint","English","","","2025-11-20 20:56:07.453000","324","False","False",""
"1","1","Temple of Deceit","pip","Near Mint","English","","","2025-11-20 18:41:41.253000","303","False","False",""
"1","1","Temple of Enlightenment","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","308","False","False",""
"1","1","Temple of Enlightenment","brc","Near Mint","English","","","2025-12-26 01:32:23.650000","206","False","False",""
"1","1","Temple of Enlightenment","scd","Near Mint","English","","","2025-11-20 20:56:07.453000","325","False","False",""
"1","1","Temple of Enlightenment","pip","Near Mint","English","","","2025-11-20 16:23:58.793000","304","False","False",""
"1","1","Temple of Enlightenment","mkc","Near Mint","English","","","2025-12-20 13:34:01.733000","302","False","False",""
"1","1","Temple of Epiphany","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","298","False","False",""
"1","1","Temple of Epiphany","pip","Near Mint","English","","","2025-11-20 16:23:58.793000","305","False","False",""
"1","1","Temple of Epiphany","otc","Near Mint","English","","","2025-12-26 01:32:23.650000","329","False","False",""
"1","1","Temple of Malady","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","309","False","False",""
"1","1","Temple of Malady","ncc","Near Mint","English","","","2025-12-26 01:32:23.650000","433","False","False",""
"1","1","Temple of Malady","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","388","False","False",""
"1","1","Temple of Malady","pip","Near Mint","English","","","2025-11-20 18:41:41.253000","306","False","False",""
"1","1","Temple of Malice","scd","Near Mint","English","","","2025-11-20 20:51:48.867000","326","False","False",""
"1","1","Temple of Malice","pip","Near Mint","English","","","2025-03-06 03:32:31.347000","307","False","False",""
"1","1","Temple of Malice","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","389","False","False",""
"1","1","Temple of Mystery","dsc","Near Mint","English","","","2025-12-22 04:39:48.597000","311","False","False",""
"1","1","Temple of Mystery","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","299","False","False",""
"1","1","Temple of Mystery","m3c","Near Mint","English","","","2025-12-21 22:46:40.553000","390","False","False",""
"1","1","Temple of Mystery","pip","Near Mint","English","","","2025-11-20 18:41:41.253000","308","False","False",""
"1","1","Temple of Mystery","mkc","Near Mint","English","","","2025-12-20 13:34:01.733000","303","False","False",""
"1","1","Temple of Mystery","soc","Near Mint","English","","","2026-05-08 11:05:49.123000","414","False","False",""
"1","1","Temple of Plenty","scd","Near Mint","English","","","2025-11-20 20:56:07.453000","327","False","False",""
"1","1","Temple of Plenty","mkc","Near Mint","English","","","2025-12-20 13:34:01.733000","304","False","False",""
"1","1","Temple of Plenty","pip","Near Mint","English","","","2025-11-20 14:46:27.920000","309","False","False",""
"1","1","Temple of Silence","dsc","Near Mint","English","","","2025-12-22 04:39:45.183000","312","False","False",""
"1","1","Temple of Silence","brc","Near Mint","English","","","2025-12-26 01:32:23.650000","209","False","False",""
"1","1","Temple of Silence","pip","Near Mint","English","","","2025-08-21 00:12:57.873000","310","False","False",""
"1","1","Temple of Silence","tdc","Near Mint","English","","","2025-12-26 01:32:23.650000","406","False","False",""
"1","1","Temple of the False God","ncc","Near Mint","English","","","2025-12-26 01:49:44.990000","436","False","False",""
"1","1","Temple of the False God","dsc","Near Mint","English","","","2025-12-22 04:45:08.467000","313","False","False",""
"1","1","Temple of the False God","dsc","Near Mint","English","","","2025-12-22 04:45:08.467000","313","False","False",""
"1","1","Temple of the False God","soc","Near Mint","English","","","2026-05-08 11:05:49.123000","416","False","False",""
"1","1","Temple of the False God","pip","Near Mint","English","","","2025-11-20 14:46:27.920000","311","False","False",""
"1","1","Temple of the False God","mkc","Near Mint","English","","","2025-12-20 13:34:20.070000","305","False","False",""
"1","1","Temple of the False God","pip","Near Mint","English","","","2025-11-20 18:41:43.997000","311","False","False",""
"1","1","Temple of the False God","otc","Near Mint","English","","","2025-12-26 01:49:44.990000","334","False","False",""
"1","1","Temple of the False God","mkc","Near Mint","English","","","2025-12-20 13:52:47.830000","305","False","False",""
"1","1","Temple of Triumph","pip","Near Mint","English","","","2025-11-20 14:46:27.920000","312","False","False",""
"1","1","Temple of Triumph","pip","Near Mint","English","","","2025-11-20 15:30:15.477000","312","False","False",""
"1","1","Temple of Triumph","tdc","Near Mint","English","","","2025-12-26 01:32:23.650000","407","False","False",""
"1","1","Temporal Intervention","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","120","False","False",""
"2","2","Temporal Intervention","eoe","Near Mint","English","","","2025-08-17 02:59:57.693000","120","False","False",""
"1","1","Temporal Intervention","eoe","Near Mint","English","","","2025-08-15 23:20:06.513000","120","False","False",""
"1","1","Temporal Mastery","inr","Near Mint","English","","","2025-07-24 16:25:10.740000","307","False","False",""
"1","1","Tempt with Mayhem","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","114","False","False",""
"1","1","Tempt with Vengeance","tdc","Near Mint","English","","","2025-12-25 23:24:21.573000","239","False","False",""
"1","1","Temur Ascendancy","ktk","Near Mint","English","","","2025-08-30 16:37:31.430000","207","False","False","10.73"
"1","1","Temur Battlecrier","tdm","Near Mint","English","foil","","2025-08-30 16:37:31.430000","425","False","False",""
"1","1","Temur Devotee","tdm","Near Mint","English","","","2025-04-12 21:27:52.907000","61","False","False",""
"1","1","Temur Devotee","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","61","False","False",""
"1","1","Temur Monument","tdm","Near Mint","English","","","2025-04-12 21:46:46.227000","248","False","False",""
"1","1","Temur Sabertooth","ncc","Near Mint","English","","","2025-12-27 01:40:57.413000","315","False","False",""
"1","1","Temur Sabertooth","frf","Near Mint","English","","","2026-03-10 17:28:39.923000","141","False","False",""
"1","1","Temur Tawnyback","tdm","Near Mint","English","","","2025-04-12 21:46:51.113000","229","False","False",""
"1","1","Temur Tawnyback","tdm","Near Mint","English","","","2025-07-07 02:33:26.940000","229","False","False",""
"1","1","Temur War Shaman","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","200","False","False",""
"1","1","Tenacious Underdog","snc","Near Mint","English","","","2025-08-17 02:18:04.837000","345","False","False",""
"1","1","Tend the Sprigs","ecl","Near Mint","English","","","2026-02-06 02:01:14.130000","197","False","False",""
"1","1","Tentacle","tmkc","Near Mint","English","","","2026-02-25 01:38:37.413000","9","False","False",""
"1","1","Tentacle","tltr","Near Mint","English","","","2026-01-13 01:14:57.420000","4","False","False",""
"1","1","Tenured Concocter","sos","Near Mint","English","","","2026-05-08 12:12:08.440000","163","False","False",""
"1","1","Tenured Concocter","sos","Near Mint","English","","","2026-05-08 12:13:19.727000","163","False","False",""
"1","1","Terastodon","m3c","Near Mint","English","","","2025-12-21 22:14:39.673000","249","False","False",""
"1","1","Termagant Swarm","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","99","False","False",""
"1","1","Terminal Velocity","peoe","Near Mint","English","foil","","2025-08-15 23:30:12.037000","163s","False","False",""
"1","1","Terminal Velocity","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","163","False","False",""
"1","1","Terminate","scd","Near Mint","English","","","2025-12-20 13:07:48.570000","249","False","False",""
"1","1","Terminate","m3c","Near Mint","English","","","2025-12-21 22:15:55.423000","274","False","False",""
"1","1","Terminate","ncc","Near Mint","English","","","2025-12-26 23:10:15.737000","353","False","False",""
"1","1","Terminate","acr","Near Mint","English","","","2025-04-19 13:51:54.103000","98","False","False","0.25"
"1","1","Terminus","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","70","False","False",""
"1","1","Terramorphic Expanse","m3c","Near Mint","English","","","2025-12-21 22:36:55.747000","394","False","False",""
"1","1","Terramorphic Expanse","pip","Near Mint","English","","","2025-11-20 14:45:38.107000","313","False","False",""
"1","1","Terramorphic Expanse","pip","Near Mint","English","","","2025-11-20 16:24:01.417000","313","False","False",""
"1","1","Terramorphic Expanse","pip","Near Mint","English","","","2025-11-20 18:37:46.960000","313","False","False",""
"1","1","Terramorphic Expanse","pip","Near Mint","English","","","2025-08-30 16:38:19.687000","313","False","False",""
"1","1","Terramorphic Expanse","sos","Near Mint","English","","","2026-05-08 11:05:49.123000","265","False","False",""
"1","1","Terramorphic Expanse","tdc","Near Mint","English","","","2025-12-26 01:49:44.990000","408","False","False",""
"1","1","Terramorphic Expanse","dsk","Near Mint","English","","","2025-12-22 04:45:08.467000","269","False","False",""
"1","1","Terramorphic Expanse","dsk","Near Mint","English","","","2025-12-22 04:45:08.467000","269","False","False",""
"1","1","Terramorphic Expanse","dsk","Near Mint","English","","","2025-12-22 04:45:08.467000","269","False","False",""
"1","1","Terramorphic Expanse","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","301","False","False",""
"1","1","Terramorphic Expanse","one","Near Mint","English","","","2026-02-06 19:27:44.693000","261","False","False",""
"1","1","Terramorphic Expanse","one","Near Mint","English","","","2025-08-17 01:26:46.997000","261","False","False",""
"1","1","Terramorphic Expanse // Terramorphic Expanse","adsk","Near Mint","English","","","2026-01-13 02:49:21.973000","27","False","False",""
"1","1","Terrapact Intimidator","eoe","Near Mint","English","","","2025-08-15 23:30:12.037000","164","False","False",""
"1","1","Terrasymbiosis","eoe","Near Mint","English","foil","","2025-09-09 20:11:12.030000","210","False","False","6.08"
"1","1","Territorial Bruntar","eoe","Near Mint","English","foil","","2025-08-15 23:30:12.037000","165","False","False",""
"1","1","Territorial Bruntar","eoe","Near Mint","English","","","2025-08-17 03:00:02.077000","165","False","False",""
"1","1","Territorial Bruntar","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","165","False","False",""
"1","1","Tervigon","40k","Near Mint","English","","","2025-02-10 13:37:44.843000","100","False","False",""
"1","1","Teshar, Ancestor's Apostle","brc","Near Mint","English","","","2025-12-25 23:52:22.833000","77","False","False",""
"1","1","Testament Bearer","one","Near Mint","English","","","2025-02-11 08:26:56.370000","111","False","False",""
"2","2","Testament Bearer","one","Near Mint","English","","","2024-11-10 06:20:49.737000","111","False","False",""
"1","1","Teval, Arbiter of Virtue // Teval, Arbiter of Virtue","atdm","Near Mint","English","","","2026-01-13 02:50:22.490000","26","False","False",""
"1","1","Tezzeret, Betrayer of Flesh","mkc","Near Mint","English","","","2025-12-20 13:12:47.493000","120","False","False",""
"1","1","Tezzeret, Cruel Captain Emblem","teoe","Near Mint","English","","","2026-02-14 12:16:29.313000","11","False","False",""
"1","1","Tezzeret, Cruel Captain Emblem","teoe","Near Mint","English","","","2026-02-17 11:47:05.150000","11","False","False",""
"1","1","Tezzeret's Gambit","otc","Near Mint","English","","","2025-12-25 22:44:07.370000","117","False","False",""
"1","1","Thalisse, Reverent Medium","tdc","Near Mint","English","","","2025-12-25 23:21:42.543000","306","False","False",""
"2","2","Thaumaton Torpedo","eoe","Near Mint","English","","","2025-08-17 03:00:05.550000","246","False","False",""
"1","1","Thaumaton Torpedo","eoe","Near Mint","English","","","2025-08-17 03:03:31.613000","246","False","False",""
"1","1","Thaumaton Torpedo","eoe","Near Mint","English","","","2025-08-15 23:42:38.923000","246","False","False",""
"1","1","Thawbringer","eoe","Near Mint","English","foil","","2025-08-17 03:02:05.033000","211","False","False",""
"1","1","Thawbringer","eoe","Near Mint","English","foil","","2025-08-17 03:02:05.537000","211","False","False",""
"3","3","Thawbringer","eoe","Near Mint","English","","","2025-08-17 03:02:35.170000","211","False","False",""
"2","2","The Autonomous Furnace","one","Near Mint","English","","","2024-11-28 06:18:29.073000","247","False","False",""
"1","1","The Autonomous Furnace","one","Near Mint","English","","","2025-08-17 01:26:46.997000","247","False","False",""
"1","1","The Bath Song","ltr","Near Mint","English","","","2025-08-17 02:28:09.560000","40","False","False",""
"1","1","The Beamtown Bullies","ncc","Near Mint","English","foil","","2025-12-25 22:57:46.190000","6","False","False",""
"1","1","The Big Top","unf","Near Mint","English","","","2025-06-11 00:32:00.917000","197","False","False",""
"1","1","The Chase Is On","mkm","Near Mint","English","foil","","2025-08-17 02:16:21.597000","304","False","False",""
"1","1","The Dominion Bracelet","eoe","Near Mint","English","","","2025-11-21 15:29:56.567000","239","False","False",""
"2","2","The Dross Pits","one","Near Mint","English","","","2024-11-28 06:20:10.433000","251","False","False",""
"1","1","The Dross Pits","one","Near Mint","English","","","2025-08-17 01:26:46.997000","251","False","False",""
"1","1","The Eldest Reborn","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","139","False","False",""
"1","1","The Fair Basilica","one","Near Mint","English","","","2024-11-10 05:32:20.500000","252","False","False",""
"1","1","The Fair Basilica","one","Near Mint","English","","","2025-08-17 01:26:46.997000","252","False","False",""
"1","1","The Filigree Sylex","one","Near Mint","English","","","2025-02-11 08:26:56.370000","227","False","False",""
"1","1","The Filigree Sylex","one","Near Mint","English","","","2024-11-28 06:18:49.927000","227","False","False",""
"1","1","The First Tyrannic War","40k","Near Mint","English","","","2025-12-25 22:22:14.977000","121","False","False",""
"1","1","The Ghoul, Gunslinger","sld","Near Mint","English","","","2026-06-14 22:53:40.537000","2448","False","False",""
"1","1","The Goose Mother","soc","Near Mint","English","","","2026-05-08 11:49:04.560000","312","False","False",""
"1","1","The Grey Havens","ltr","Near Mint","English","","","2025-08-21 00:18:00.643000","255","False","False",""
"1","1","The Grey Havens","ltr","Near Mint","English","","","2025-08-17 01:26:46.997000","443","False","False",""
"1","1","The Grey Havens","ltr","Near Mint","English","","","2025-08-21 00:18:00.137000","255","False","False",""
"1","1","The Hollow Sentinel","tone","Near Mint","English","","","2026-01-13 00:46:43.457000","9","False","False",""
"1","1","The Hollow Sentinel","tone","Near Mint","English","","","2026-02-25 02:50:15.557000","9","False","False",""
"1","1","The Hunger Tide Rises","mh3","Near Mint","English","foil","","2025-02-11 08:26:56.370000","158","False","False",""
"2","2","The Hunter Maze","one","Near Mint","English","","","2024-11-10 05:32:14.637000","253","False","False",""
"1","1","The Hunter Maze","one","Near Mint","English","foil","","2025-08-17 01:26:46.997000","253","False","False",""
"1","1","The Irencrag","woe","Near Mint","English","","","2025-08-17 01:49:37.700000","248","False","False","0.60"
"1","1","The Jolly Balloon Man","dsk","Near Mint","English","","","2025-02-11 08:26:56.370000","219","False","False",""
"1","1","The Kenriths' Royal Funeral","mat","Near Mint","English","foil","","2026-02-06 19:29:25.720000","34","False","False","1.35"
"1","1","The Last Ride","dft","Near Mint","English","","","2025-02-11 08:26:56.370000","94","False","False",""
"1","1","The Last Ronin's Technique","tmt","Near Mint","English","foil","","2026-05-08 12:26:55.873000","223","False","False",""
"1","1","The Master of Keys","dsc","Near Mint","English","foil","","2025-12-22 04:30:02.643000","4","False","False",""
"1","1","The Master, Transcendent","pip","Near Mint","English","foil","","2025-12-20 13:07:48.570000","6","False","False",""
"1","1","The Meathook Massacre","mid","Near Mint","English","","","2025-08-19 18:55:05.627000","112","False","False","24.26"
"1","1","The Monarch","tmkc","Good (Lightly Played)","English","","","2026-02-27 22:50:45.760000","31","False","False",""
"1","1","The Motherlode, Excavator","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","62","False","False",""
"1","1","The Mouth of Sauron","ltr","Near Mint","English","","","2025-08-17 01:48:18.500000","216","False","False",""
"1","1","The Mycosynth Gardens","one","Near Mint","English","","","2025-08-30 16:38:19.687000","256","False","False",""
"1","1","The Nipton Lottery","pip","Near Mint","English","","","2025-03-08 14:04:35.080000","113","False","False",""
"1","1","The Prydwen, Steel Flagship","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","22","False","False",""
"1","1","The Reaver Cleaver","m3c","Near Mint","English","","","2026-02-10 17:08:08.310000","217","False","False",""
"1","1","The Reaver Cleaver","m3c","Near Mint","English","foil","","2025-08-30 16:38:19.687000","217","False","False","10.60"
"1","1","The Red Terror","40k","Near Mint","English","","","2025-12-26 23:10:15.737000","83","False","False",""
"1","1","The Ring // The Ring Tempts You","tltr","Near Mint","English","","","2026-02-13 22:59:15.707000","H13","False","False",""
"1","1","The Seriema","eoe","Near Mint","English","","","2026-01-15 14:32:27.383000","35","False","False","0.67"
"1","1","The Spirit Oasis","tla","Near Mint","English","","","2025-12-27 02:04:35.830000","72","False","False",""
"1","1","The Surgical Bay","one","Near Mint","English","","","2025-08-17 01:26:46.997000","260","False","False",""
"1","1","The Swarmlord","40k","Near Mint","English","foil","","2025-12-25 22:22:14.977000","176","False","False",""
"1","1","The Swarmlord","40k","Near Mint","English","etched","","2026-01-13 00:05:29.923000","321","False","False",""
"1","1","The Torment of Gollum","ltr","Near Mint","English","","","2025-08-17 02:18:04.837000","110","False","False",""
"1","1","The Torment of Gollum","ltr","Near Mint","English","","","2024-11-10 05:10:39.440000","110","False","False",""
"1","1","The Ur-Dragon","cmm","Near Mint","English","","","2025-07-28 22:08:25.613000","361","False","False",""
"1","1","The Wandering Minstrel","fin","Near Mint","English","","","2025-08-17 01:48:18.500000","249","False","False",""
"1","1","The Wise Mothman","pip","Near Mint","English","etched","","2026-01-13 00:05:29.923000","1067","False","False",""
"1","1","The Wise Mothman","pip","Near Mint","English","foil","","2025-12-20 13:07:48.570000","4","False","False",""
"1","1","Theater of Horrors","scd","Near Mint","English","","","2026-02-18 08:20:36.993000","250","False","False",""
"1","1","Théoden, King of Rohan","ltr","Near Mint","English","","","2025-08-17 01:48:18.500000","233","False","False",""
"1","1","Thermo-Alchemist","scd","Near Mint","English","","","2025-12-20 13:07:48.570000","162","False","False",""
"1","1","Thespian's Stage","m3c","Near Mint","English","","","2025-12-21 22:36:47.260000","395","False","False",""
"1","1","They Came from the Pipes","dsc","Near Mint","English","","","2025-12-22 04:29:39.173000","14","False","False",""
"1","1","Think Twice","otc","Near Mint","English","","","2025-12-25 22:44:07.370000","119","False","False",""
"1","1","Think Twice","inr","Near Mint","English","","","2025-08-17 02:28:09.560000","92","False","False",""
"1","1","Think Twice","fdn","Near Mint","English","","","2025-01-26 15:25:48.123000","165","False","False",""
"1","1","Think Twice","fdn","Near Mint","English","foil","","2025-02-11 08:26:56.370000","165","False","False",""
"1","1","Third Path Iconoclast","otc","Near Mint","English","","","2025-12-25 22:34:27.783000","244","False","False",""
"1","1","Thirst for Identity","ecl","Near Mint","English","","","2026-02-06 02:01:02.213000","79","False","False",""
"1","1","Thirst for Knowledge","pip","Near Mint","English","","","2025-12-20 13:07:48.570000","180","False","False",""
"1","1","Thirst for Meaning","dsc","Near Mint","English","","","2025-12-22 04:30:02.643000","129","False","False",""
"2","2","Thirsting Roots","one","Near Mint","English","","","2024-11-10 05:33:45.507000","185","False","False",""
"1","1","Thirsting Roots","one","Near Mint","English","","","2025-02-11 08:26:56.370000","185","False","False",""
"1","1","Thopter","tmkm","Near Mint","English","","","2026-02-25 01:38:37.413000","20","False","False",""
"1","1","Thopter","tpip","Near Mint","English","","","2026-02-28 01:13:10.393000","17","False","False",""
"1","1","Thopter","tmkm","Near Mint","English","","","2026-02-25 02:49:59.590000","20","False","False",""
"1","1","Thopter","tpip","Near Mint","English","","","2026-02-28 01:13:19.257000","17","False","False",""
"1","1","Thopter","tdft","Near Mint","English","","","2026-02-25 00:12:23.023000","9","False","False",""
"1","1","Thopter","tdft","Near Mint","English","","","2026-02-14 12:16:29.313000","10","False","False",""
"1","1","Thopter","tdft","Near Mint","English","","","2026-02-27 22:59:45.023000","9","False","False",""
"1","1","Thopter","tsoc","Near Mint","English","","","2026-05-07 18:29:18.723000","28","False","False",""
"1","1","Thopter","tscd","Near Mint","English","","","2026-02-14 12:16:29.313000","11","False","False",""
"1","1","Thopter","tscd","Near Mint","English","","","2026-02-25 02:50:15.557000","24","False","False",""
"1","1","Thopter","tsoc","Near Mint","English","","","2026-05-07 19:27:13.373000","28","False","False",""
